fid,primaryindex,TOP2,TOP3,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,OBS,YIELD,N,N2,TOPO,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4,SAT,SAT2,NXSAT,SATXT2,SATXT3,SATXT4,SAT2XT2,SAT2XT3,SAT2XT4
"1542","1542","0","0","1","0","0","53","0","0","2809",-63.84799611,-33.05028919,"1542",65.92,53,2809,"4",178.61,31901.5321,9466.33,0,0,178.61,0,0,31901.532,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1543","1543","0","0","1","0","0","53","0","0","2809",-63.84792526,-33.05030129,"1543",65.56,53,2809,"4",175.28,30723.0784,9289.84,0,0,175.28,0,0,30723.078,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1544","1544","0","0","1","0","0","53","0","0","2809",-63.84785441,-33.05031339,"1544",69.08,53,2809,"4",178.24,31769.4976,9446.72,0,0,178.24,0,0,31769.498,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1545","1545","0","0","1","0","0","53","0","0","2809",-63.84778356,-33.05032549,"1545",68.79,53,2809,"4",175.95,30958.4025,9325.35,0,0,175.95,0,0,30958.403,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1546","1546","0","0","1","0","0","53","0","0","2809",-63.84771271,-33.05033759,"1546",71.47,53,2809,"4",178.89,32001.6321,9481.17,0,0,178.89,0,0,32001.632,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1547","1547","0","0","1","0","0","53","0","0","2809",-63.84764186,-33.05034969,"1547",68.19,53,2809,"4",183.59,33705.2881,9730.27,0,0,183.59,0,0,33705.288,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1548","1548","0","0","1","0","0","53","0","0","2809",-63.84757101,-33.05036179,"1548",64.15,53,2809,"4",182.41,33273.4081,9667.73,0,0,182.41,0,0,33273.408,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1549","1549","0","0","1","0","0","53","0","0","2809",-63.84750016,-33.05037389,"1549",68.85,53,2809,"4",180.02,32407.2004,9541.06,0,0,180.02,0,0,32407.2,2.21,4.88,117.13,0,0,2.21,0,0,4.88
"1550","1550","0","0","1","0","0","53","0","0","2809",-63.84742931,-33.05038598,"1550",66.03,53,2809,"4",179.75,32310.0625,9526.75,0,0,179.75,0,0,32310.063,2.15,4.62,113.95,0,0,2.15,0,0,4.62
"1551","1551","0","0","1","0","0","53","0","0","2809",-63.84735845,-33.05039808,"1551",68.26,53,2809,"4",177.39,31467.2121,9401.67,0,0,177.39,0,0,31467.212,2.15,4.62,113.95,0,0,2.15,0,0,4.62
"1552","1552","0","0","1","0","0","53","0","0","2809",-63.8472876,-33.05041018,"1552",67.32,53,2809,"4",177.76,31598.6176,9421.28,0,0,177.76,0,0,31598.618,2.15,4.62,113.95,0,0,2.15,0,0,4.62
"1553","1553","0","0","1","0","0","53","0","0","2809",-63.84721675,-33.05042228,"1553",67.71,53,2809,"4",175.73,30881.0329,9313.69,0,0,175.73,0,0,30881.033,2.15,4.62,113.95,0,0,2.15,0,0,4.62
"1554","1554","0","0","1","0","0","53","0","0","2809",-63.8471459,-33.05043438,"1554",63.88,53,2809,"4",174.7,30520.09,9259.1,0,0,174.7,0,0,30520.09,2.16,4.67,114.48,0,0,2.16,0,0,4.67
"1555","1555","0","0","1","0","0","53","0","0","2809",-63.84707505,-33.05044648,"1555",62.21,53,2809,"4",177.49,31502.7001,9406.97,0,0,177.49,0,0,31502.7,2.16,4.67,114.48,0,0,2.16,0,0,4.67
"1556","1556","0","0","1","0","0","53","0","0","2809",-63.8470042,-33.05045857,"1556",58.91,53,2809,"4",180.21,32475.6441,9551.13,0,0,180.21,0,0,32475.644,2.16,4.67,114.48,0,0,2.16,0,0,4.67
"1557","1557","0","0","1","0","0","53","0","0","2809",-63.84693335,-33.05047067,"1557",55.62,53,2809,"4",179.59,32252.5681,9518.27,0,0,179.59,0,0,32252.568,2.16,4.67,114.48,0,0,2.16,0,0,4.67
"1558","1558","0","0","1","0","0","53","0","0","2809",-63.84686249,-33.05048277,"1558",55,53,2809,"4",176.08,31004.1664,9332.24,0,0,176.08,0,0,31004.166,2.17,4.71,115.01,0,0,2.17,0,0,4.71
"1559","1559","0","0","1","0","0","53","0","0","2809",-63.84679164,-33.05049487,"1559",58.19,53,2809,"4",178.19,31751.6761,9444.07,0,0,178.19,0,0,31751.676,2.19,4.8,116.07,0,0,2.19,0,0,4.8
"1560","1560","0","0","1","0","0","53","0","0","2809",-63.84672079,-33.05050697,"1560",60.63,53,2809,"4",179.84,32342.4256,9531.52,0,0,179.84,0,0,32342.426,2.19,4.8,116.07,0,0,2.19,0,0,4.8
"1561","1561","0","0","1","0","0","53","0","0","2809",-63.84664994,-33.05051907,"1561",61.26,53,2809,"4",179.78,32320.8484,9528.34,0,0,179.78,0,0,32320.848,2.19,4.8,116.07,0,0,2.19,0,0,4.8
"1562","1562","0","1","0","0","53","0","0","2809","0",-63.84657909,-33.05053116,"1562",54.37,53,2809,"3",171.28,29336.8384,9077.84,0,171.28,0,0,29336.838,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1563","1563","0","1","0","0","53","0","0","2809","0",-63.84650824,-33.05054326,"1563",57.34,53,2809,"3",168.86,28513.6996,8949.58,0,168.86,0,0,28513.7,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1564","1564","0","1","0","0","53","0","0","2809","0",-63.84643739,-33.05055536,"1564",55.42,53,2809,"3",165.78,27483.0084,8786.34,0,165.78,0,0,27483.008,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1565","1565","0","1","0","0","53","0","0","2809","0",-63.84636653,-33.05056746,"1565",59.52,53,2809,"3",175.69,30866.9761,9311.57,0,175.69,0,0,30866.976,0,2.18,4.75,115.54,0,2.18,0,0,4.75,0
"1566","1566","0","1","0","0","53","0","0","2809","0",-63.84629568,-33.05057956,"1566",59.28,53,2809,"3",170.68,29131.6624,9046.04,0,170.68,0,0,29131.662,0,2.18,4.75,115.54,0,2.18,0,0,4.75,0
"1567","1567","0","1","0","0","53","0","0","2809","0",-63.84622483,-33.05059165,"1567",52.15,53,2809,"3",173.02,29935.9204,9170.06,0,173.02,0,0,29935.92,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1568","1568","0","1","0","0","53","0","0","2809","0",-63.84615398,-33.05060375,"1568",51.82,53,2809,"3",176.95,31311.3025,9378.35,0,176.95,0,0,31311.303,0,2.15,4.62,113.95,0,2.15,0,0,4.62,0
"1569","1569","0","1","0","0","53","0","0","2809","0",-63.84608313,-33.05061585,"1569",53.7,53,2809,"3",186.47,34771.0609,9882.91,0,186.47,0,0,34771.061,0,2.15,4.62,113.95,0,2.15,0,0,4.62,0
"1570","1570","0","1","0","0","53","0","0","2809","0",-63.84601228,-33.05062795,"1570",55.5,53,2809,"3",193.09,37283.7481,10233.77,0,193.09,0,0,37283.748,0,2.15,4.62,113.95,0,2.15,0,0,4.62,0
"1571","1571","0","1","0","0","53","0","0","2809","0",-63.84594142,-33.05064005,"1571",55.81,53,2809,"3",195.38,38173.3444,10355.14,0,195.38,0,0,38173.344,0,2.14,4.58,113.42,0,2.14,0,0,4.58,0
"1572","1572","0","1","0","0","53","0","0","2809","0",-63.84587057,-33.05065214,"1572",51.44,53,2809,"3",191.03,36492.4609,10124.59,0,191.03,0,0,36492.461,0,2.12,4.49,112.36,0,2.12,0,0,4.49,0
"1573","1573","0","1","0","0","53","0","0","2809","0",-63.84579972,-33.05066424,"1573",52.32,53,2809,"3",194.56,37853.5936,10311.68,0,194.56,0,0,37853.594,0,2.12,4.49,112.36,0,2.12,0,0,4.49,0
"1574","1574","0","1","0","0","53","0","0","2809","0",-63.84572887,-33.05067634,"1574",52.57,53,2809,"3",196.44,38588.6736,10411.32,0,196.44,0,0,38588.674,0,2.12,4.49,112.36,0,2.12,0,0,4.49,0
"1575","1575","0","1","0","0","53","0","0","2809","0",-63.84565802,-33.05068844,"1575",51.27,53,2809,"3",200.07,40028.0049,10603.71,0,200.07,0,0,40028.005,0,2.12,4.49,112.36,0,2.12,0,0,4.49,0
"1576","1576","0","1","0","0","53","0","0","2809","0",-63.84558716,-33.05070053,"1576",45.51,53,2809,"3",198.56,39426.0736,10523.68,0,198.56,0,0,39426.074,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1577","1577","0","1","0","0","53","0","0","2809","0",-63.84551631,-33.05071263,"1577",50.18,53,2809,"3",197.63,39057.6169,10474.39,0,197.63,0,0,39057.617,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1578","1578","0","1","0","0","53","0","0","2809","0",-63.84544546,-33.05072473,"1578",48.1,53,2809,"3",194.44,37806.9136,10305.32,0,194.44,0,0,37806.914,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1579","1579","0","1","0","0","53","0","0","2809","0",-63.84537461,-33.05073683,"1579",54.54,53,2809,"3",191.92,36833.2864,10171.76,0,191.92,0,0,36833.286,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1580","1580","0","1","0","0","53","0","0","2809","0",-63.84530376,-33.05074892,"1580",53.14,53,2809,"3",180.24,32486.4576,9552.72,0,180.24,0,0,32486.458,0,2.17,4.71,115.01,0,2.17,0,0,4.71,0
"1581","1581","0","1","0","0","53","0","0","2809","0",-63.84523291,-33.05076102,"1581",48.21,53,2809,"3",187.88,35298.8944,9957.64,0,187.88,0,0,35298.894,0,2.14,4.58,113.42,0,2.14,0,0,4.58,0
"1582","1582","0","1","0","0","53","0","0","2809","0",-63.84516205,-33.05077312,"1582",53.14,53,2809,"3",189.95,36081.0025,10067.35,0,189.95,0,0,36081.003,0,2.14,4.58,113.42,0,2.14,0,0,4.58,0
"1583","1583","0","1","0","0","53","0","0","2809","0",-63.8450912,-33.05078522,"1583",53.8,53,2809,"3",182.21,33200.4841,9657.13,0,182.21,0,0,33200.484,0,2.14,4.58,113.42,0,2.14,0,0,4.58,0
"1584","1584","1","0","0","53","0","0","2809","0","0",-63.84502035,-33.05079731,"1584",57.81,53,2809,"2",183.48,33664.9104,9724.44,183.48,0,0,33664.91,0,0,2.14,4.58,113.42,2.14,0,0,4.58,0,0
"1585","1585","1","0","0","53","0","0","2809","0","0",-63.8449495,-33.05080941,"1585",57.04,53,2809,"2",183.08,33518.2864,9703.24,183.08,0,0,33518.286,0,0,2.17,4.71,115.01,2.17,0,0,4.71,0,0
"1586","1586","1","0","0","53","0","0","2809","0","0",-63.84487865,-33.05082151,"1586",57.94,53,2809,"2",176.51,31155.7801,9355.03,176.51,0,0,31155.78,0,0,2.17,4.71,115.01,2.17,0,0,4.71,0,0
"1587","1587","1","0","0","53","0","0","2809","0","0",-63.84480779,-33.05083361,"1587",62.84,53,2809,"2",175.76,30891.5776,9315.28,175.76,0,0,30891.578,0,0,2.17,4.71,115.01,2.17,0,0,4.71,0,0
"1588","1588","1","0","0","53","0","0","2809","0","0",-63.84473694,-33.0508457,"1588",65.34,53,2809,"2",177.69,31573.7361,9417.57,177.69,0,0,31573.736,0,0,2.17,4.71,115.01,2.17,0,0,4.71,0,0
"1589","1589","1","0","0","53","0","0","2809","0","0",-63.84466609,-33.0508578,"1589",66.97,53,2809,"2",174.63,30495.6369,9255.39,174.63,0,0,30495.637,0,0,2.2,4.84,116.6,2.2,0,0,4.84,0,0
"1590","1590","1","0","0","53","0","0","2809","0","0",-63.84459524,-33.0508699,"1590",67.32,53,2809,"2",172.5,29756.25,9142.5,172.5,0,0,29756.25,0,0,2.17,4.71,115.01,2.17,0,0,4.71,0,0
"1591","1591","1","0","0","53","0","0","2809","0","0",-63.84452439,-33.05088199,"1591",68.69,53,2809,"2",172.78,29852.9284,9157.34,172.78,0,0,29852.928,0,0,2.16,4.67,114.48,2.16,0,0,4.67,0,0
"1592","1592","1","0","0","53","0","0","2809","0","0",-63.84445353,-33.05089409,"1592",71.63,53,2809,"2",174.49,30446.7601,9247.97,174.49,0,0,30446.76,0,0,2.15,4.62,113.95,2.15,0,0,4.62,0,0
"1593","1593","1","0","0","53","0","0","2809","0","0",-63.84438268,-33.05090619,"1593",69.52,53,2809,"2",169.73,28808.2729,8995.69,169.73,0,0,28808.273,0,0,2.15,4.62,113.95,2.15,0,0,4.62,0,0
"1594","1594","1","0","0","53","0","0","2809","0","0",-63.84431183,-33.05091828,"1594",74.03,53,2809,"2",169.07,28584.6649,8960.71,169.07,0,0,28584.665,0,0,2.15,4.62,113.95,2.15,0,0,4.62,0,0
"1595","1595","1","0","0","53","0","0","2809","0","0",-63.84424098,-33.05093038,"1595",67.53,53,2809,"2",172.48,29749.3504,9141.44,172.48,0,0,29749.35,0,0,2.15,4.62,113.95,2.15,0,0,4.62,0,0
"1596","1596","1","0","0","53","0","0","2809","0","0",-63.84417012,-33.05094248,"1596",66.5,53,2809,"2",169.43,28706.5249,8979.79,169.43,0,0,28706.525,0,0,2.15,4.62,113.95,2.15,0,0,4.62,0,0
"1597","1597","1","0","0","53","0","0","2809","0","0",-63.84409927,-33.05095457,"1597",67.03,53,2809,"2",165.66,27443.2356,8779.98,165.66,0,0,27443.236,0,0,2.15,4.62,113.95,2.15,0,0,4.62,0,0
"1598","1598","1","0","0","53","0","0","2809","0","0",-63.84402842,-33.05096667,"1598",68.26,53,2809,"2",165.36,27343.9296,8764.08,165.36,0,0,27343.93,0,0,2.12,4.49,112.36,2.12,0,0,4.49,0,0
"1599","1599","1","0","0","53","0","0","2809","0","0",-63.84395757,-33.05097877,"1599",66.55,53,2809,"2",167.42,28029.4564,8873.26,167.42,0,0,28029.456,0,0,2.12,4.49,112.36,2.12,0,0,4.49,0,0
"1600","1600","1","0","0","53","0","0","2809","0","0",-63.84388672,-33.05099086,"1600",67.14,53,2809,"2",166.09,27585.8881,8802.77,166.09,0,0,27585.888,0,0,2.12,4.49,112.36,2.12,0,0,4.49,0,0
"1601","1601","1","0","0","53","0","0","2809","0","0",-63.84381586,-33.05100296,"1601",69.44,53,2809,"2",172.64,29804.5696,9149.92,172.64,0,0,29804.57,0,0,2.12,4.49,112.36,2.12,0,0,4.49,0,0
"1602","1602","1","0","0","53","0","0","2809","0","0",-63.84374501,-33.05101506,"1602",71.84,53,2809,"2",169.25,28645.5625,8970.25,169.25,0,0,28645.563,0,0,2.11,4.45,111.83,2.11,0,0,4.45,0,0
"1603","1603","1","0","0","53","0","0","2809","0","0",-63.84367416,-33.05102715,"1603",69.43,53,2809,"2",166.07,27579.2449,8801.71,166.07,0,0,27579.245,0,0,2.1,4.41,111.3,2.1,0,0,4.41,0,0
"1604","1604","1","0","0","53","0","0","2809","0","0",-63.84360331,-33.05103925,"1604",69.03,53,2809,"2",169.15,28611.7225,8964.95,169.15,0,0,28611.723,0,0,2.1,4.41,111.3,2.1,0,0,4.41,0,0
"1605","1605","1","0","0","53","0","0","2809","0","0",-63.84353245,-33.05105135,"1605",69.83,53,2809,"2",171.4,29377.96,9084.2,171.4,0,0,29377.96,0,0,2.1,4.41,111.3,2.1,0,0,4.41,0,0
"1606","1606","1","0","0","53","0","0","2809","0","0",-63.8434616,-33.05106344,"1606",69.67,53,2809,"2",165.55,27406.8025,8774.15,165.55,0,0,27406.803,0,0,2.1,4.41,111.3,2.1,0,0,4.41,0,0
"1607","1607","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84339075,-33.05107554,"1607",63.67,53,2809,"1",164.31,26997.7761,8708.43,-164.31,-164.31,-164.31,-26997.776,-26997.776,-26997.776,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1608","1608","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.8433199,-33.05108764,"1608",68.49,53,2809,"1",162.95,26552.7025,8636.35,-162.95,-162.95,-162.95,-26552.702,-26552.702,-26552.702,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1609","1609","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84324904,-33.05109973,"1609",68.86,53,2809,"1",159.47,25430.6809,8451.91,-159.47,-159.47,-159.47,-25430.681,-25430.681,-25430.681,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1610","1610","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84317819,-33.05111183,"1610",66.42,53,2809,"1",163.02,26575.5204,8640.06,-163.02,-163.02,-163.02,-26575.52,-26575.52,-26575.52,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1611","1611","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84310734,-33.05112393,"1611",68.15,53,2809,"1",165.14,27271.2196,8752.42,-165.14,-165.14,-165.14,-27271.22,-27271.22,-27271.22,2.09,4.37,110.77,-2.09,-2.09,-2.09,-4.37,-4.37,-4.37
"1612","1612","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84303649,-33.05113602,"1612",66.01,53,2809,"1",161.78,26172.7684,8574.34,-161.78,-161.78,-161.78,-26172.768,-26172.768,-26172.768,2.07,4.28,109.71,-2.07,-2.07,-2.07,-4.28,-4.28,-4.28
"1613","1613","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84296563,-33.05114812,"1613",71.57,53,2809,"1",163.1,26601.61,8644.3,-163.1,-163.1,-163.1,-26601.61,-26601.61,-26601.61,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1614","1614","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84289478,-33.05116021,"1614",68.14,53,2809,"1",158.44,25103.2336,8397.32,-158.44,-158.44,-158.44,-25103.234,-25103.234,-25103.234,2.11,4.45,111.83,-2.11,-2.11,-2.11,-4.45,-4.45,-4.45
"1615","1615","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84282393,-33.05117231,"1615",70.15,53,2809,"1",168.41,28361.9281,8925.73,-168.41,-168.41,-168.41,-28361.928,-28361.928,-28361.928,2.11,4.45,111.83,-2.11,-2.11,-2.11,-4.45,-4.45,-4.45
"1616","1616","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84275308,-33.05118441,"1616",76.24,53,2809,"1",165.97,27546.0409,8796.41,-165.97,-165.97,-165.97,-27546.041,-27546.041,-27546.041,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1617","1617","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84268222,-33.0511965,"1617",73.28,53,2809,"1",161.98,26237.5204,8584.94,-161.98,-161.98,-161.98,-26237.52,-26237.52,-26237.52,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1618","1618","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84261137,-33.0512086,"1618",72.63,53,2809,"1",165.86,27509.5396,8790.58,-165.86,-165.86,-165.86,-27509.54,-27509.54,-27509.54,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1619","1619","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84254052,-33.05122069,"1619",77.92,53,2809,"1",166.85,27838.9225,8843.05,-166.85,-166.85,-166.85,-27838.923,-27838.923,-27838.923,2.1,4.41,111.3,-2.1,-2.1,-2.1,-4.41,-4.41,-4.41
"1620","1620","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84246967,-33.05123279,"1620",72.5,53,2809,"1",163.13,26611.3969,8645.89,-163.13,-163.13,-163.13,-26611.397,-26611.397,-26611.397,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1621","1621","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84239881,-33.05124489,"1621",78.79,53,2809,"1",168.98,28554.2404,8955.94,-168.98,-168.98,-168.98,-28554.24,-28554.24,-28554.24,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1622","1622","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84232796,-33.05125698,"1622",78.78,53,2809,"1",166,27556,8798,-166,-166,-166,-27556,-27556,-27556,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1623","1623","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84225711,-33.05126908,"1623",74.92,53,2809,"1",168.31,28328.2561,8920.43,-168.31,-168.31,-168.31,-28328.256,-28328.256,-28328.256,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1624","1624","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84218625,-33.05128117,"1624",76.1,53,2809,"1",161.62,26121.0244,8565.86,-161.62,-161.62,-161.62,-26121.024,-26121.024,-26121.024,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1625","1625","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.8421154,-33.05129327,"1625",75.69,53,2809,"1",164.6,27093.16,8723.8,-164.6,-164.6,-164.6,-27093.16,-27093.16,-27093.16,2.2,4.84,116.6,-2.2,-2.2,-2.2,-4.84,-4.84,-4.84
"1626","1626","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84204455,-33.05130536,"1626",77.47,53,2809,"1",164.45,27043.8025,8715.85,-164.45,-164.45,-164.45,-27043.803,-27043.803,-27043.803,2.2,4.84,116.6,-2.2,-2.2,-2.2,-4.84,-4.84,-4.84
"1627","1627","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.8419737,-33.05131746,"1627",71.95,53,2809,"1",164.44,27040.5136,8715.32,-164.44,-164.44,-164.44,-27040.514,-27040.514,-27040.514,2.2,4.84,116.6,-2.2,-2.2,-2.2,-4.84,-4.84,-4.84
"1628","1628","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84190284,-33.05132955,"1628",73.27,53,2809,"1",175.02,30632.0004,9276.06,-175.02,-175.02,-175.02,-30632,-30632,-30632,2.2,4.84,116.6,-2.2,-2.2,-2.2,-4.84,-4.84,-4.84
"1629","1629","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84183199,-33.05134165,"1629",75.71,53,2809,"1",166.29,27652.3641,8813.37,-166.29,-166.29,-166.29,-27652.364,-27652.364,-27652.364,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1630","1630","0","1","0","0","29","0","0","841","0",-63.84642302,-33.05049569,"1630",55.53,29,841,"3",166.3,27655.69,4822.7,0,166.3,0,0,27655.69,0,2.16,4.67,62.64,0,2.16,0,0,4.67,0
"1631","1631","0","1","0","0","29","0","0","841","0",-63.84635217,-33.05050779,"1631",54.36,29,841,"3",168.43,28368.6649,4884.47,0,168.43,0,0,28368.665,0,2.16,4.67,62.64,0,2.16,0,0,4.67,0
"1632","1632","0","1","0","0","29","0","0","841","0",-63.84628132,-33.05051989,"1632",52.76,29,841,"3",167.02,27895.6804,4843.58,0,167.02,0,0,27895.68,0,2.16,4.67,62.64,0,2.16,0,0,4.67,0
"1633","1633","0","1","0","0","29","0","0","841","0",-63.84621046,-33.05053199,"1633",52,29,841,"3",170.19,28964.6361,4935.51,0,170.19,0,0,28964.636,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1634","1634","0","1","0","0","29","0","0","841","0",-63.84613961,-33.05054408,"1634",51.28,29,841,"3",179.03,32051.7409,5191.87,0,179.03,0,0,32051.741,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1635","1635","0","1","0","0","29","0","0","841","0",-63.84606876,-33.05055618,"1635",49.23,29,841,"3",186,34596,5394,0,186,0,0,34596,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1636","1636","0","1","0","0","29","0","0","841","0",-63.84599791,-33.05056828,"1636",49.64,29,841,"3",188.95,35702.1025,5479.55,0,188.95,0,0,35702.103,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1637","1637","0","1","0","0","29","0","0","841","0",-63.84592706,-33.05058038,"1637",51.64,29,841,"3",193.24,37341.6976,5603.96,0,193.24,0,0,37341.698,0,2.14,4.58,62.06,0,2.14,0,0,4.58,0
"1638","1638","0","1","0","0","29","0","0","841","0",-63.84585621,-33.05059248,"1638",50.41,29,841,"3",191.97,36852.4809,5567.13,0,191.97,0,0,36852.481,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1639","1639","0","1","0","0","29","0","0","841","0",-63.84578536,-33.05060457,"1639",48.12,29,841,"3",191.75,36768.0625,5560.75,0,191.75,0,0,36768.063,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1640","1640","0","1","0","0","29","0","0","841","0",-63.8457145,-33.05061667,"1640",51.52,29,841,"3",195.14,38079.6196,5659.06,0,195.14,0,0,38079.62,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1641","1641","0","1","0","0","29","0","0","841","0",-63.84564365,-33.05062877,"1641",55.82,29,841,"3",198.95,39581.1025,5769.55,0,198.95,0,0,39581.103,0,2.14,4.58,62.06,0,2.14,0,0,4.58,0
"1642","1642","0","1","0","0","29","0","0","841","0",-63.8455728,-33.05064087,"1642",53.17,29,841,"3",197.66,39069.4756,5732.14,0,197.66,0,0,39069.476,0,2.17,4.71,62.93,0,2.17,0,0,4.71,0
"1643","1643","0","1","0","0","29","0","0","841","0",-63.84550195,-33.05065296,"1643",54.62,29,841,"3",198.13,39255.4969,5745.77,0,198.13,0,0,39255.497,0,2.17,4.71,62.93,0,2.17,0,0,4.71,0
"1644","1644","0","1","0","0","29","0","0","841","0",-63.8454311,-33.05066506,"1644",56.5,29,841,"3",191.63,36722.0569,5557.27,0,191.63,0,0,36722.057,0,2.17,4.71,62.93,0,2.17,0,0,4.71,0
"1645","1645","0","1","0","0","29","0","0","841","0",-63.84536024,-33.05067716,"1645",46.28,29,841,"3",186.73,34868.0929,5415.17,0,186.73,0,0,34868.093,0,2.17,4.71,62.93,0,2.17,0,0,4.71,0
"1646","1646","0","1","0","0","29","0","0","841","0",-63.84528939,-33.05068926,"1646",52.12,29,841,"3",171.52,29419.1104,4974.08,0,171.52,0,0,29419.11,0,2.16,4.67,62.64,0,2.16,0,0,4.67,0
"1647","1647","0","1","0","0","29","0","0","841","0",-63.84521854,-33.05070135,"1647",53.45,29,841,"3",186.91,34935.3481,5420.39,0,186.91,0,0,34935.348,0,2.14,4.58,62.06,0,2.14,0,0,4.58,0
"1648","1648","0","1","0","0","29","0","0","841","0",-63.84514769,-33.05071345,"1648",59.05,29,841,"3",186.03,34607.1609,5394.87,0,186.03,0,0,34607.161,0,2.14,4.58,62.06,0,2.14,0,0,4.58,0
"1649","1649","0","1","0","0","29","0","0","841","0",-63.84507684,-33.05072555,"1649",60.53,29,841,"3",185.33,34347.2089,5374.57,0,185.33,0,0,34347.209,0,2.14,4.58,62.06,0,2.14,0,0,4.58,0
"1650","1650","1","0","0","29","0","0","841","0","0",-63.84500599,-33.05073765,"1650",61.03,29,841,"2",186.53,34793.4409,5409.37,186.53,0,0,34793.441,0,0,2.14,4.58,62.06,2.14,0,0,4.58,0,0
"1651","1651","1","0","0","29","0","0","841","0","0",-63.84493513,-33.05074974,"1651",64.31,29,841,"2",184.88,34180.6144,5361.52,184.88,0,0,34180.614,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1652","1652","1","0","0","29","0","0","841","0","0",-63.84486428,-33.05076184,"1652",61.39,29,841,"2",180.66,32638.0356,5239.14,180.66,0,0,32638.036,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
