fid,primaryindex,ID,TOP3,TOP2,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,YIELD,TOPO,OBS,N,N2,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4
"1464","1464","4035","1","0","0",0,0,0,0,0,0,-63.8454597,-33.04999469,31.39,"3","1464",0,0,194.37,37779.697,0,0,194.37,0,0,37779.7,0
"1465","1465","4036","1","0","0",0,0,0,0,0,0,-63.84538943,-33.05001915,37.59,"3","1465",0,0,184.29,33962.804,0,0,184.29,0,0,33962.8,0
"1466","1466","4040","1","0","0",0,0,0,0,0,0,-63.84510834,-33.05011702,50.53,"3","1466",0,0,185.96,34581.122,0,0,185.96,0,0,34581.12,0
"1467","1467","4041","1","0","0",0,0,0,0,0,0,-63.84503806,-33.05014149,53.46,"3","1467",0,0,186.43,34756.145,0,0,186.43,0,0,34756.14,0
"1468","1468","4042","1","0","0",0,0,0,0,0,0,-63.84496779,-33.05016595,56.25,"3","1468",0,0,186.44,34759.874,0,0,186.44,0,0,34759.87,0
"1469","1469","4043","1","0","0",0,0,0,0,0,0,-63.84489752,-33.05019042,52.16,"3","1469",0,0,185.46,34395.412,0,0,185.46,0,0,34395.41,0
"1470","1470","4044","1","0","0",0,0,0,0,0,0,-63.84482724,-33.05021488,58.02,"3","1470",0,0,177.17,31389.209,0,0,177.17,0,0,31389.21,0
"1471","1471","4045","0","1","0",0,0,0,0,0,0,-63.84475697,-33.05023935,60.54,"2","1471",0,0,173.71,30175.164,0,173.71,0,0,30175.16,0,0
"1472","1472","4046","0","1","0",0,0,0,0,0,0,-63.8446867,-33.05026382,64.98,"2","1472",0,0,169.64,28777.73,0,169.64,0,0,28777.73,0,0
"1473","1473","4047","0","1","0",0,0,0,0,0,0,-63.84461643,-33.05028828,72,"2","1473",0,0,170.82,29179.472,0,170.82,0,0,29179.47,0,0
"1474","1474","4048","0","1","0",0,0,0,0,0,0,-63.84454615,-33.05031275,69.74,"2","1474",0,0,173.77,30196.013,0,173.77,0,0,30196.01,0,0
"1475","1475","4049","0","1","0",0,0,0,0,0,0,-63.84447588,-33.05033721,86.97,"2","1475",0,0,173.34,30046.756,0,173.34,0,0,30046.76,0,0
"1476","1476","4050","0","1","0",0,0,0,0,0,0,-63.84440561,-33.05036168,93.23,"2","1476",0,0,170.39,29032.752,0,170.39,0,0,29032.75,0,0
"1477","1477","4051","0","1","0",0,0,0,0,0,0,-63.84433533,-33.05038615,94.62,"2","1477",0,0,174.2,30345.64,0,174.2,0,0,30345.64,0,0
"1478","1478","4052","0","1","0",0,0,0,0,0,0,-63.84426506,-33.05041061,96.26,"2","1478",0,0,174.06,30296.884,0,174.06,0,0,30296.88,0,0
"1479","1479","4053","0","1","0",0,0,0,0,0,0,-63.84419479,-33.05043508,91.11,"2","1479",0,0,171.43,29388.245,0,171.43,0,0,29388.24,0,0
"1480","1480","4054","0","1","0",0,0,0,0,0,0,-63.84412451,-33.05045954,102.16,"2","1480",0,0,171.42,29384.816,0,171.42,0,0,29384.82,0,0
"1481","1481","4055","0","1","0",0,0,0,0,0,0,-63.84405424,-33.05048401,93.64,"2","1481",0,0,168.08,28250.886,0,168.08,0,0,28250.89,0,0
"1482","1482","4056","0","1","0",0,0,0,0,0,0,-63.84398396,-33.05050848,98.42,"2","1482",0,0,170.02,28906.8,0,170.02,0,0,28906.8,0,0
"1483","1483","4057","0","1","0",0,0,0,0,0,0,-63.84391369,-33.05053294,95.84,"2","1483",0,0,168.19,28287.876,0,168.19,0,0,28287.88,0,0
"1484","1484","4058","0","1","0",0,0,0,0,0,0,-63.84384342,-33.05055741,104.25,"2","1484",0,0,171.31,29347.116,0,171.31,0,0,29347.12,0,0
"1485","1485","4059","0","1","0",0,0,0,0,0,0,-63.84377314,-33.05058187,97.72,"2","1485",0,0,170.51,29073.66,0,170.51,0,0,29073.66,0,0
"1486","1486","4060","0","1","0",0,0,0,0,0,0,-63.84370287,-33.05060634,97.93,"2","1486",0,0,167.28,27982.598,0,167.28,0,0,27982.6,0,0
"1487","1487","4061","0","1","0",0,0,0,0,0,0,-63.8436326,-33.0506308,100.85,"2","1487",0,0,167.73,28133.353,0,167.73,0,0,28133.35,0,0
"1488","1488","4062","0","1","0",0,0,0,0,0,0,-63.84356232,-33.05065527,97.93,"2","1488",0,0,171.38,29371.104,0,171.38,0,0,29371.1,0,0
"1489","1489","4063","0","1","0",0,0,0,0,0,0,-63.84349205,-33.05067974,93.6,"2","1489",0,0,167.02,27895.68,0,167.02,0,0,27895.68,0,0
"1490","1490","4064","0","1","0",0,0,0,0,0,0,-63.84342177,-33.0507042,93.25,"2","1490",0,0,169.87,28855.817,0,169.87,0,0,28855.82,0,0
"1491","1491","4065","0","1","0",0,0,0,0,0,0,-63.8433515,-33.05072867,97.48,"2","1491",0,0,165.6,27423.36,0,165.6,0,0,27423.36,0,0
"1492","1492","4066","0","1","0",0,0,0,0,0,0,-63.84328123,-33.05075313,101.16,"2","1492",0,0,159.07,25303.265,0,159.07,0,0,25303.26,0,0
"1493","1493","4067","-1","-1","-1",0,0,0,0,0,0,-63.84321095,-33.0507776,97.87,"1","1493",0,0,167.48,28049.55,0,-167.48,-167.48,-167.48,-28049.55,-28049.5,-28049.5
"1494","1494","4068","-1","-1","-1",0,0,0,0,0,0,-63.84314068,-33.05080206,98,"1","1494",0,0,164.68,27119.502,0,-164.68,-164.68,-164.68,-27119.5,-27119.5,-27119.5
"1495","1495","4069","-1","-1","-1",0,0,0,0,0,0,-63.8430704,-33.05082653,96.03,"1","1495",0,0,172.2,29652.84,0,-172.2,-172.2,-172.2,-29652.84,-29652.8,-29652.8
"1496","1496","4070","-1","-1","-1",0,0,0,0,0,0,-63.84300013,-33.05085099,97.87,"1","1496",0,0,173.8,30206.44,0,-173.8,-173.8,-173.8,-30206.44,-30206.4,-30206.4
"1497","1497","4071","-1","-1","-1",0,0,0,0,0,0,-63.84292986,-33.05087546,98.81,"1","1497",0,0,170.41,29039.568,0,-170.41,-170.41,-170.41,-29039.57,-29039.5,-29039.5
"1498","1498","4072","-1","-1","-1",0,0,0,0,0,0,-63.84285958,-33.05089992,98.1,"1","1498",0,0,166.69,27785.556,0,-166.69,-166.69,-166.69,-27785.56,-27785.5,-27785.5
"1499","1499","4073","-1","-1","-1",0,0,0,0,0,0,-63.84278931,-33.05092439,93.64,"1","1499",0,0,163.52,26738.79,0,-163.52,-163.52,-163.52,-26738.79,-26738.7,-26738.7
"1500","1500","4074","-1","-1","-1",0,0,0,0,0,0,-63.84271903,-33.05094885,92.61,"1","1500",0,0,163.29,26663.624,0,-163.29,-163.29,-163.29,-26663.62,-26663.6,-26663.6
"1501","1501","4075","-1","-1","-1",0,0,0,0,0,0,-63.84264876,-33.05097332,94.13,"1","1501",0,0,161.21,25988.664,0,-161.21,-161.21,-161.21,-25988.66,-25988.6,-25988.6
"1502","1502","4076","-1","-1","-1",0,0,0,0,0,0,-63.84257849,-33.05099778,97.08,"1","1502",0,0,164.94,27205.204,0,-164.94,-164.94,-164.94,-27205.2,-27205.2,-27205.2
"1503","1503","4077","-1","-1","-1",0,0,0,0,0,0,-63.84250821,-33.05102225,102.93,"1","1503",0,0,165.34,27337.316,0,-165.34,-165.34,-165.34,-27337.32,-27337.3,-27337.3
"1504","1504","4078","-1","-1","-1",0,0,0,0,0,0,-63.84243794,-33.05104671,86.67,"1","1504",0,0,161.98,26237.52,0,-161.98,-161.98,-161.98,-26237.52,-26237.5,-26237.5
"1505","1505","4079","-1","-1","-1",0,0,0,0,0,0,-63.84236766,-33.05107118,95.78,"1","1505",0,0,163.74,26810.788,0,-163.74,-163.74,-163.74,-26810.79,-26810.7,-26810.7
"1506","1506","4080","-1","-1","-1",0,0,0,0,0,0,-63.84229739,-33.05109564,88.22,"1","1506",0,0,166.38,27682.304,0,-166.38,-166.38,-166.38,-27682.3,-27682.3,-27682.3
"1507","1507","4081","-1","-1","-1",0,0,0,0,0,0,-63.84222711,-33.05112011,92.25,"1","1507",0,0,167.21,27959.184,0,-167.21,-167.21,-167.21,-27959.18,-27959.1,-27959.1
"1508","1508","4082","-1","-1","-1",0,0,0,0,0,0,-63.84215684,-33.05114457,95.94,"1","1508",0,0,166.13,27599.177,0,-166.13,-166.13,-166.13,-27599.18,-27599.1,-27599.1
"1509","1509","4083","-1","-1","-1",0,0,0,0,0,0,-63.84208656,-33.05116904,94.65,"1","1509",0,0,163.78,26823.888,0,-163.78,-163.78,-163.78,-26823.89,-26823.8,-26823.8
"1510","1510","4084","-1","-1","-1",0,0,0,0,0,0,-63.84201629,-33.0511935,85.13,"1","1510",0,0,167.75,28140.063,0,-167.75,-167.75,-167.75,-28140.06,-28140,-28140
"1511","1511","4085","-1","-1","-1",0,0,0,0,0,0,-63.84194601,-33.05121797,94.06,"1","1511",0,0,161.48,26075.79,0,-161.48,-161.48,-161.48,-26075.79,-26075.7,-26075.7
"1512","1512","4086","-1","-1","-1",0,0,0,0,0,0,-63.84187574,-33.05124243,98.48,"1","1512",0,0,166,27556,0,-166,-166,-166,-27556,-27556,-27556
"1513","1513","4087","-1","-1","-1",0,0,0,0,0,0,-63.84180546,-33.0512669,90.72,"1","1513",0,0,160.55,25776.303,0,-160.55,-160.55,-160.55,-25776.3,-25776.3,-25776.3
"1514","1514","4097","0","0","1",0,0,50.6,0,0,2560.36,-63.84845234,-33.04888341,94.06,"4","1514",50.6,2560.36,162.05,26260.203,8199.73,0,0,162.05,0,0,26260.2
"1515","1515","4098","0","0","1",0,0,50.6,0,0,2560.36,-63.84838207,-33.04890787,101.46,"4","1515",50.6,2560.36,127.76,16322.618,6464.656,0,0,127.76,0,0,16322.62
"1516","1516","4099","0","0","1",0,0,50.6,0,0,2560.36,-63.8483118,-33.04893234,98.95,"4","1516",50.6,2560.36,133.39,17792.892,6749.534,0,0,133.39,0,0,17792.89
"1517","1517","4100","0","0","1",0,0,50.6,0,0,2560.36,-63.84824153,-33.04895681,100.55,"4","1517",50.6,2560.36,169.45,28713.302,8574.17,0,0,169.45,0,0,28713.3
"1518","1518","4101","0","0","1",0,0,50.6,0,0,2560.36,-63.84817126,-33.04898128,92.2,"4","1518",50.6,2560.36,168.74,28473.188,8538.244,0,0,168.74,0,0,28473.19
"1519","1519","4102","0","0","1",0,0,50.6,0,0,2560.36,-63.84810098,-33.04900575,90.26,"4","1519",50.6,2560.36,170.8,29172.64,8642.48,0,0,170.8,0,0,29172.64
"1520","1520","4103","0","0","1",0,0,50.6,0,0,2560.36,-63.84803071,-33.04903021,85.85,"4","1520",50.6,2560.36,169.69,28794.696,8586.314,0,0,169.69,0,0,28794.7
"1521","1521","4104","0","0","1",0,0,50.6,0,0,2560.36,-63.84796044,-33.04905468,87.66,"4","1521",50.6,2560.36,171.43,29388.245,8674.358,0,0,171.43,0,0,29388.24
"1522","1522","4105","0","0","1",0,0,50.6,0,0,2560.36,-63.84789017,-33.04907915,82.94,"4","1522",50.6,2560.36,169.74,28811.668,8588.844,0,0,169.74,0,0,28811.67
"1523","1523","4106","0","0","1",0,0,50.6,0,0,2560.36,-63.8478199,-33.04910362,72.12,"4","1523",50.6,2560.36,171.25,29326.563,8665.25,0,0,171.25,0,0,29326.56
"1524","1524","4107","0","0","1",0,0,50.6,0,0,2560.36,-63.84774963,-33.04912809,66.55,"4","1524",50.6,2560.36,177.31,31438.836,8971.886,0,0,177.31,0,0,31438.84
"1525","1525","4108","0","0","1",0,0,50.6,0,0,2560.36,-63.84767936,-33.04915255,59.23,"4","1525",50.6,2560.36,177.84,31627.066,8998.704,0,0,177.84,0,0,31627.07
"1526","1526","4109","0","0","1",0,0,50.6,0,0,2560.36,-63.84760908,-33.04917702,59.95,"4","1526",50.6,2560.36,180.04,32414.402,9110.024,0,0,180.04,0,0,32414.4
"1527","1527","4110","0","0","1",0,0,50.6,0,0,2560.36,-63.84753881,-33.04920149,53.84,"4","1527",50.6,2560.36,184.1,33892.81,9315.46,0,0,184.1,0,0,33892.81
"1528","1528","4111","0","0","1",0,0,50.6,0,0,2560.36,-63.84746854,-33.04922596,55.24,"4","1528",50.6,2560.36,180.69,32648.876,9142.914,0,0,180.69,0,0,32648.88
"1529","1529","4112","0","0","1",0,0,50.6,0,0,2560.36,-63.84739827,-33.04925043,50.57,"4","1529",50.6,2560.36,181.06,32782.724,9161.636,0,0,181.06,0,0,32782.72
"1530","1530","4113","0","0","1",0,0,50.6,0,0,2560.36,-63.847328,-33.04927489,52.6,"4","1530",50.6,2560.36,188.3,35456.89,9527.98,0,0,188.3,0,0,35456.89
"1531","1531","4114","0","0","1",0,0,50.6,0,0,2560.36,-63.84725773,-33.04929936,55.5,"4","1531",50.6,2560.36,202.83,41140.009,10263.198,0,0,202.83,0,0,41140.01
"1532","1532","4115","0","0","1",0,0,50.6,0,0,2560.36,-63.84718745,-33.04932383,54.48,"4","1532",50.6,2560.36,182.54,33320.852,9236.524,0,0,182.54,0,0,33320.85
"1533","1533","4116","0","0","1",0,0,50.6,0,0,2560.36,-63.84711718,-33.0493483,52.52,"4","1533",50.6,2560.36,179.55,32238.203,9085.23,0,0,179.55,0,0,32238.2
"1534","1534","4117","0","0","1",0,0,50.6,0,0,2560.36,-63.84704691,-33.04937276,53.45,"4","1534",50.6,2560.36,176.58,31180.496,8934.948,0,0,176.58,0,0,31180.5
"1535","1535","4118","0","0","1",0,0,50.6,0,0,2560.36,-63.84697664,-33.04939723,57.3,"4","1535",50.6,2560.36,180.37,32533.337,9126.722,0,0,180.37,0,0,32533.34
"1536","1536","4119","0","0","1",0,0,50.6,0,0,2560.36,-63.84690637,-33.0494217,53,"4","1536",50.6,2560.36,177.84,31627.066,8998.704,0,0,177.84,0,0,31627.07
"1537","1537","4120","0","0","1",0,0,50.6,0,0,2560.36,-63.8468361,-33.04944617,59.03,"4","1537",50.6,2560.36,178.07,31708.925,9010.342,0,0,178.07,0,0,31708.92
"1538","1538","4121","0","0","1",0,0,50.6,0,0,2560.36,-63.84676582,-33.04947063,56.75,"4","1538",50.6,2560.36,180.03,32410.801,9109.518,0,0,180.03,0,0,32410.8
"1539","1539","4122","1","0","0",0,50.6,0,0,2560.36,0,-63.84669555,-33.0494951,53.51,"3","1539",50.6,2560.36,178.73,31944.413,9043.738,0,178.73,0,0,31944.41,0
"1540","1540","4123","1","0","0",0,50.6,0,0,2560.36,0,-63.84662528,-33.04951957,55.89,"3","1540",50.6,2560.36,169.48,28723.47,8575.688,0,169.48,0,0,28723.47,0
"1541","1541","4124","1","0","0",0,50.6,0,0,2560.36,0,-63.84655501,-33.04954403,52.66,"3","1541",50.6,2560.36,169.6,28764.16,8581.76,0,169.6,0,0,28764.16,0
"1542","1542","4125","1","0","0",0,50.6,0,0,2560.36,0,-63.84648474,-33.0495685,51.65,"3","1542",50.6,2560.36,172.52,29763.15,8729.512,0,172.52,0,0,29763.15,0
"1543","1543","4126","1","0","0",0,50.6,0,0,2560.36,0,-63.84641446,-33.04959297,52.12,"3","1543",50.6,2560.36,175.64,30849.41,8887.384,0,175.64,0,0,30849.41,0
"1544","1544","4127","1","0","0",0,50.6,0,0,2560.36,0,-63.84634419,-33.04961744,52.15,"3","1544",50.6,2560.36,170.31,29005.496,8617.686,0,170.31,0,0,29005.5,0
"1545","1545","4128","1","0","0",0,50.6,0,0,2560.36,0,-63.84627392,-33.0496419,49.84,"3","1545",50.6,2560.36,171.27,29333.413,8666.262,0,171.27,0,0,29333.41,0
"1546","1546","4129","1","0","0",0,50.6,0,0,2560.36,0,-63.84620365,-33.04966637,46.7,"3","1546",50.6,2560.36,173.97,30265.561,8802.882,0,173.97,0,0,30265.56,0
"1547","1547","4130","1","0","0",0,50.6,0,0,2560.36,0,-63.84613337,-33.04969084,48.24,"3","1547",50.6,2560.36,174.73,30530.573,8841.338,0,174.73,0,0,30530.57,0
"1548","1548","4131","1","0","0",0,50.6,0,0,2560.36,0,-63.8460631,-33.0497153,46.05,"3","1548",50.6,2560.36,177.27,31424.653,8969.862,0,177.27,0,0,31424.65,0
"1549","1549","4132","1","0","0",0,50.6,0,0,2560.36,0,-63.84599283,-33.04973977,47.2,"3","1549",50.6,2560.36,194.58,37861.376,9845.748,0,194.58,0,0,37861.38,0
"1550","1550","4133","1","0","0",0,50.6,0,0,2560.36,0,-63.84592256,-33.04976424,45.03,"3","1550",50.6,2560.36,192.58,37087.056,9744.548,0,192.58,0,0,37087.06,0
"1551","1551","4134","1","0","0",0,50.6,0,0,2560.36,0,-63.84585228,-33.0497887,42.96,"3","1551",50.6,2560.36,196.38,38565.104,9936.828,0,196.38,0,0,38565.1,0
"1552","1552","4135","1","0","0",0,50.6,0,0,2560.36,0,-63.84578201,-33.04981317,43.19,"3","1552",50.6,2560.36,203.04,41225.242,10273.824,0,203.04,0,0,41225.24,0
"1553","1553","4136","1","0","0",0,50.6,0,0,2560.36,0,-63.84571174,-33.04983764,45.02,"3","1553",50.6,2560.36,198.85,39541.322,10061.81,0,198.85,0,0,39541.32,0
"1554","1554","4137","1","0","0",0,50.6,0,0,2560.36,0,-63.84564147,-33.04986211,31.79,"3","1554",50.6,2560.36,203.68,41485.542,10306.208,0,203.68,0,0,41485.54,0
"1555","1555","4138","1","0","0",0,50.6,0,0,2560.36,0,-63.84557119,-33.04988657,47.02,"3","1555",50.6,2560.36,202.14,40860.58,10228.284,0,202.14,0,0,40860.58,0
"1556","1556","4139","1","0","0",0,50.6,0,0,2560.36,0,-63.84550092,-33.04991104,36.22,"3","1556",50.6,2560.36,204.89,41979.912,10367.434,0,204.89,0,0,41979.91,0
"1557","1557","4140","1","0","0",0,50.6,0,0,2560.36,0,-63.84543065,-33.04993551,42.9,"3","1557",50.6,2560.36,195.46,38204.612,9890.276,0,195.46,0,0,38204.61,0
"1558","1558","4141","1","0","0",0,50.6,0,0,2560.36,0,-63.84536038,-33.04995997,50.57,"3","1558",50.6,2560.36,182.88,33445.094,9253.728,0,182.88,0,0,33445.09,0
"1559","1559","4142","1","0","0",0,50.6,0,0,2560.36,0,-63.8452901,-33.04998444,45.4,"3","1559",50.6,2560.36,183.14,33540.26,9266.884,0,183.14,0,0,33540.26,0
"1560","1560","4143","1","0","0",0,50.6,0,0,2560.36,0,-63.84521983,-33.0500089,58.55,"3","1560",50.6,2560.36,185.38,34365.744,9380.228,0,185.38,0,0,34365.74,0
"1561","1561","4144","1","0","0",0,50.6,0,0,2560.36,0,-63.84514956,-33.05003337,57.35,"3","1561",50.6,2560.36,185.19,34295.336,9370.614,0,185.19,0,0,34295.34,0
"1562","1562","4145","1","0","0",0,50.6,0,0,2560.36,0,-63.84507929,-33.05005784,56.06,"3","1562",50.6,2560.36,184.43,34014.425,9332.158,0,184.43,0,0,34014.43,0
"1563","1563","4146","1","0","0",0,50.6,0,0,2560.36,0,-63.84500901,-33.0500823,57.7,"3","1563",50.6,2560.36,187.75,35250.063,9500.15,0,187.75,0,0,35250.06,0
"1564","1564","4147","1","0","0",0,50.6,0,0,2560.36,0,-63.84493874,-33.05010677,57.39,"3","1564",50.6,2560.36,188.21,35423.004,9523.426,0,188.21,0,0,35423,0
"1565","1565","4148","1","0","0",0,50.6,0,0,2560.36,0,-63.84486847,-33.05013124,68.11,"3","1565",50.6,2560.36,182.17,33185.909,9217.802,0,182.17,0,0,33185.91,0
"1566","1566","4149","1","0","0",0,50.6,0,0,2560.36,0,-63.84479819,-33.0501557,63.92,"3","1566",50.6,2560.36,184.39,33999.672,9330.134,0,184.39,0,0,33999.67,0
"1567","1567","4150","0","1","0",50.6,0,0,2560.36,0,0,-63.84472792,-33.05018017,66.5,"2","1567",50.6,2560.36,180.43,32554.985,9129.758,180.43,0,0,32554.99,0,0
"1568","1568","4151","0","1","0",50.6,0,0,2560.36,0,0,-63.84465765,-33.05020464,69.68,"2","1568",50.6,2560.36,175.04,30639.002,8857.024,175.04,0,0,30639,0,0
"1569","1569","4152","0","1","0",50.6,0,0,2560.36,0,0,-63.84458737,-33.0502291,81.05,"2","1569",50.6,2560.36,174.03,30286.441,8805.918,174.03,0,0,30286.44,0,0
"1570","1570","4153","0","1","0",50.6,0,0,2560.36,0,0,-63.8445171,-33.05025357,93.33,"2","1570",50.6,2560.36,173.88,30234.254,8798.328,173.88,0,0,30234.25,0,0
"1571","1571","4154","0","1","0",50.6,0,0,2560.36,0,0,-63.84444683,-33.05027803,92.5,"2","1571",50.6,2560.36,170.61,29107.772,8632.866,170.61,0,0,29107.77,0,0
"1572","1572","4155","0","1","0",50.6,0,0,2560.36,0,0,-63.84437655,-33.0503025,103.91,"2","1572",50.6,2560.36,171.67,29470.589,8686.502,171.67,0,0,29470.59,0,0
"1573","1573","4156","0","1","0",50.6,0,0,2560.36,0,0,-63.84430628,-33.05032697,106.46,"2","1573",50.6,2560.36,170.38,29029.344,8621.228,170.38,0,0,29029.34,0,0
"1574","1574","4157","0","1","0",50.6,0,0,2560.36,0,0,-63.84423601,-33.05035143,105.66,"2","1574",50.6,2560.36,169.83,28842.229,8593.398,169.83,0,0,28842.23,0,0
"1575","1575","4158","0","1","0",50.6,0,0,2560.36,0,0,-63.84416573,-33.0503759,100.69,"2","1575",50.6,2560.36,169.6,28764.16,8581.76,169.6,0,0,28764.16,0,0
"1576","1576","4159","0","1","0",50.6,0,0,2560.36,0,0,-63.84409546,-33.05040036,111.93,"2","1576",50.6,2560.36,169.46,28716.692,8574.676,169.46,0,0,28716.69,0,0
"1577","1577","4160","0","1","0",50.6,0,0,2560.36,0,0,-63.84402519,-33.05042483,109.24,"2","1577",50.6,2560.36,164.57,27083.285,8327.242,164.57,0,0,27083.29,0,0
"1578","1578","4161","0","1","0",50.6,0,0,2560.36,0,0,-63.84395491,-33.05044929,92.21,"2","1578",50.6,2560.36,168.51,28395.62,8526.606,168.51,0,0,28395.62,0,0
"1579","1579","4162","0","1","0",50.6,0,0,2560.36,0,0,-63.84388464,-33.05047376,98.37,"2","1579",50.6,2560.36,170.25,28985.063,8614.65,170.25,0,0,28985.06,0,0
"1580","1580","4163","0","1","0",50.6,0,0,2560.36,0,0,-63.84381437,-33.05049823,109.97,"2","1580",50.6,2560.36,170.74,29152.148,8639.444,170.74,0,0,29152.15,0,0
"1581","1581","4164","0","1","0",50.6,0,0,2560.36,0,0,-63.84374409,-33.05052269,103.31,"2","1581",50.6,2560.36,168.44,28372.034,8523.064,168.44,0,0,28372.03,0,0
"1582","1582","4165","0","1","0",50.6,0,0,2560.36,0,0,-63.84367382,-33.05054716,96.32,"2","1582",50.6,2560.36,167.79,28153.484,8490.174,167.79,0,0,28153.48,0,0
"1583","1583","4166","0","1","0",50.6,0,0,2560.36,0,0,-63.84360355,-33.05057162,112.85,"2","1583",50.6,2560.36,170.98,29234.16,8651.588,170.98,0,0,29234.16,0,0
"1584","1584","4167","0","1","0",50.6,0,0,2560.36,0,0,-63.84353327,-33.05059609,100.54,"2","1584",50.6,2560.36,168.49,28388.88,8525.594,168.49,0,0,28388.88,0,0
"1585","1585","4168","0","1","0",50.6,0,0,2560.36,0,0,-63.843463,-33.05062055,102.06,"2","1585",50.6,2560.36,168.05,28240.803,8503.33,168.05,0,0,28240.8,0,0
"1586","1586","4169","0","1","0",50.6,0,0,2560.36,0,0,-63.84339272,-33.05064502,109.78,"2","1586",50.6,2560.36,171.1,29275.21,8657.66,171.1,0,0,29275.21,0,0
"1587","1587","4170","0","1","0",50.6,0,0,2560.36,0,0,-63.84332245,-33.05066949,105.05,"2","1587",50.6,2560.36,175.41,30768.668,8875.746,175.41,0,0,30768.67,0,0
"1588","1588","4171","0","1","0",50.6,0,0,2560.36,0,0,-63.84325218,-33.05069395,99.63,"2","1588",50.6,2560.36,171.38,29371.104,8671.828,171.38,0,0,29371.1,0,0
"1589","1589","4172","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.8431819,-33.05071842,99.97,"1","1589",50.6,2560.36,173.49,30098.78,8778.594,-173.49,-173.49,-173.49,-30098.78,-30098.7,-30098.7
"1590","1590","4173","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84311163,-33.05074288,103.59,"1","1590",50.6,2560.36,169.97,28889.801,8600.482,-169.97,-169.97,-169.97,-28889.8,-28889.8,-28889.8
"1591","1591","4174","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84304135,-33.05076735,107.27,"1","1591",50.6,2560.36,167.1,27922.41,8455.26,-167.1,-167.1,-167.1,-27922.41,-27922.4,-27922.4
"1592","1592","4175","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84297108,-33.05079181,101.87,"1","1592",50.6,2560.36,159.52,25446.63,8071.712,-159.52,-159.52,-159.52,-25446.63,-25446.6,-25446.6
"1593","1593","4176","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84290081,-33.05081628,104.26,"1","1593",50.6,2560.36,165.11,27261.312,8354.566,-165.11,-165.11,-165.11,-27261.31,-27261.3,-27261.3
"1594","1594","4177","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84283053,-33.05084074,95.39,"1","1594",50.6,2560.36,164.06,26915.684,8301.436,-164.06,-164.06,-164.06,-26915.68,-26915.6,-26915.6
"1595","1595","4178","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84276026,-33.05086521,99.22,"1","1595",50.6,2560.36,163.68,26791.142,8282.208,-163.68,-163.68,-163.68,-26791.14,-26791.1,-26791.1
"1596","1596","4179","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84268998,-33.05088967,101.17,"1","1596",50.6,2560.36,165.3,27324.09,8364.18,-165.3,-165.3,-165.3,-27324.09,-27324,-27324
"1597","1597","4180","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84261971,-33.05091414,106.24,"1","1597",50.6,2560.36,165.13,27267.917,8355.578,-165.13,-165.13,-165.13,-27267.92,-27267.9,-27267.9
"1598","1598","4181","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84254943,-33.0509386,101.13,"1","1598",50.6,2560.36,165.06,27244.804,8352.036,-165.06,-165.06,-165.06,-27244.8,-27244.8,-27244.8
"1599","1599","4182","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84247916,-33.05096307,99.52,"1","1599",50.6,2560.36,164.47,27050.381,8322.182,-164.47,-164.47,-164.47,-27050.38,-27050.3,-27050.3
"1600","1600","4183","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84240889,-33.05098753,95.69,"1","1600",50.6,2560.36,164.07,26918.965,8301.942,-164.07,-164.07,-164.07,-26918.97,-26918.9,-26918.9
"1601","1601","4184","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84233861,-33.051012,90.91,"1","1601",50.6,2560.36,164.15,26945.223,8305.99,-164.15,-164.15,-164.15,-26945.22,-26945.2,-26945.2
"1602","1602","4185","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84226834,-33.05103646,99.97,"1","1602",50.6,2560.36,163.43,26709.365,8269.558,-163.43,-163.43,-163.43,-26709.37,-26709.3,-26709.3
"1603","1603","4186","-1","-1","-1",-50.6,-50.6,-50.6,-2560.36,-2560.36,-2560.36,-63.84219806,-33.05106093,99.72,"1","1603",50.6,2560.36,167.16,27942.466,8458.296,-167.16,-167.16,-167.16,-27942.47,-27942.4,-27942.4
